repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,szz_bug_introducing,szz_fix_count
liam-hq/liam,AI,3947,💄 Apply Figma design to Import Git Repository screen,junkisai,2025-10-31T00:38:53+00:00,342,101,443,medium,13,True,https://github.com/route06/liam-internal/issues/5849,human_save,clean_pass,True,False,0,17.6,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2172.0,257.0,32.1,46.3,0.584,6.2,0.0,5.0,0.0,2.0,0.0,,,,,,,,,,,,,,0.9572,False,0
liam-hq/liam,AI,3946,✨ Add schema diff deparser for migration DDL display,junkisai,2025-10-31T02:23:21+00:00,946,14,960,large,8,True,https://github.com/route06/liam-internal/issues/5960,human_save,clean_pass,True,False,0,20.9,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,2.0,2.0,0.0,0.0,1.0,3384.0,408.0,58.3,70.0,0.477,5.9,0.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,0.6641,False,0
liam-hq/liam,AI,3945,fix: Add missing name property to ToolMessage in runTestTool,sasamuku,2025-10-30T05:30:19+00:00,9,2,11,small,2,False,,human_save,clean_pass,True,False,0,2.7,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2512.0,324.0,29.5,37.9,0.563,6.3,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7072,False,0
liam-hq/liam,AI,3944,✨(app): persist session filter selection across page reloads,sasamuku,2025-10-30T05:17:55+00:00,59,22,81,small,6,True,https://github.com/route06/liam-internal/issues/5968,human_save,clean_pass,True,False,0,3.3,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1838.0,260.0,23.6,26.0,0.555,5.8,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,0.8664,False,0
liam-hq/liam,AI,3943,"✨feat(command palette): enable Command Palette ""table"" input mode",tnyo43,2025-11-04T02:16:47+00:00,114,182,296,medium,5,False,,human_save,clean_pass,True,False,0,123.4,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1172.0,160.0,17.8,8.4,0.606,5.5,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.4802,False,0
liam-hq/liam,AI,3941,✨(qa-agent): Add automatic test failure analysis and retry workflow,sasamuku,2025-10-30T07:23:24+00:00,246,8,254,medium,14,True,https://github.com/route06/liam-internal/issues/5964,human_save,clean_pass,True,False,1,21.7,no_review,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,7.0,1.0,0.0,1.0,0.0,0.0,3137.0,410.0,27.3,38.6,0.519,6.2,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,0.8867,False,0
liam-hq/liam,AI,3938,Replace native select with FormatSelectDropdown in PasteSessionForm,devin-ai-integration,2025-11-04T02:26:31+00:00,9,65,74,small,2,True,https://github.com/route06/liam-internal/issues/5973,human_save,clean_pass,True,False,0,137.0,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2133.0,251.0,19.2,18.0,0.654,5.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.3217,False,0
liam-hq/liam,AI,3937,feat: remove unused sqlReviewComments feature,devin-ai-integration,2025-10-30T02:50:04+00:00,11,352,363,medium,11,False,,human_save,clean_pass,True,False,0,17.5,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2109.0,231.0,57.8,41.3,0.567,6.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.8044,False,0
liam-hq/liam,AI,3934,♻️ Remove diff display logic from MigrationsViewer,junkisai,2025-10-29T09:25:59+00:00,5,74,79,small,7,True,https://github.com/route06/liam-internal/issues/5961,human_save,clean_pass,True,False,0,0.5,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1168.0,159.0,26.5,28.7,0.69,5.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4893,False,0
liam-hq/liam,AI,3933,feat: add stylelint-config-recess-order for CSS property ordering,devin-ai-integration,2025-10-30T04:59:57+00:00,1486,1597,3083,large,100,False,,human_save,clean_pass,True,False,1,20.3,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1058.0,120.0,15.0,8.7,0.77,6.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.2382,False,0
liam-hq/liam,AI,3932,♻️ Refactor: Rename schemaDesignTool to createMigrationTool,junkisai,2025-10-29T08:37:44+00:00,87,85,172,medium,22,True,https://github.com/route06/liam-internal/issues/5959,human_save,failed,True,False,0,0.4,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1689.0,230.0,32.9,51.3,0.668,6.4,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.9608,False,0
liam-hq/liam,AI,3930,♻️ Rename SQL component to Migrations,junkisai,2025-10-29T08:40:55+00:00,13,17,30,small,19,True,https://github.com/route06/liam-internal/issues/5958,human_save,clean_pass,True,False,0,0.8,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1261.0,178.0,25.4,19.6,0.624,5.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.5535,False,0
liam-hq/liam,AI,3929,refactor: Unify GitHubSessionFormPresenter to use useAutoResizeTextarea hook (Phase 2),devin-ai-integration,2025-10-29T08:34:12+00:00,14,24,38,small,1,True,https://github.com/route06/liam-internal/issues/5970,human_save,clean_pass,True,False,0,0.7,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2104.0,237.0,23.6,19.9,0.641,6.6,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.4572,False,0
liam-hq/liam,AI,3928,refactor: rename createSessionWithSchema to createSession and make schema optional (Phase 1),devin-ai-integration,2025-10-29T07:35:52+00:00,26,27,53,small,5,True,https://github.com/route06/liam-internal/issues/5970,human_save,clean_pass,True,False,0,0.4,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,2171.0,284.0,40.6,49.6,0.616,6.5,0.0,6.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.2907,False,0
liam-hq/liam,AI,3925,Adjust GlobalNav width from 176px to 240px,devin-ai-integration,2025-11-04T08:37:51+00:00,46,7,53,small,6,True,https://github.com/route06/liam-internal/issues/5966,human_save,clean_pass,True,False,1,146.3,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1534.0,206.0,34.3,20.6,0.703,5.1,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.1561,False,0
liam-hq/liam,AI,3924,♻️ Rename Operation type to MigrationOperation and refactor directory structure,junkisai,2025-10-29T07:25:17+00:00,1150,1101,2251,large,88,True,https://github.com/route06/liam-internal/issues/5957,human_save,clean_pass,True,False,0,1.9,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,1.0,0.0,0.0,3527.0,433.0,30.8,33.9,0.494,6.8,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.9386,False,0
liam-hq/liam,AI,3923,feat: add stylelint to prevent undefined CSS variable usage,devin-ai-integration,2025-10-29T07:38:17+00:00,401,1,402,medium,6,True,MIT-0,human_save,clean_pass,True,False,0,2.2,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,5.0,1.0,0.0,0.0,0.0,5.0,2513.0,291.0,26.5,27.4,0.565,5.6,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.7567,False,0
liam-hq/liam,AI,3922,feat: implement Scratch mode and set it as default,devin-ai-integration,2025-10-29T06:35:52+00:00,290,3,293,medium,10,True,https://github.com/route06/liam-internal/issues/5952,human_save,clean_pass,True,False,1,2.2,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2307.0,284.0,21.8,17.9,0.593,5.8,0.0,7.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.8827,False,0
liam-hq/liam,AI,3921,feat: implement Paste Schema mode for direct schema input,devin-ai-integration,2025-10-29T07:59:12+00:00,668,2,670,large,11,True,https://github.com/route06/liam-internal/issues/5950,human_save,clean_pass,True,False,1,3.9,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3208.0,402.0,30.8,30.6,0.586,5.9,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,0.2403,False,0
liam-hq/liam,AI,3920,fix: replace incorrect font-size variables with numeric variants,devin-ai-integration,2025-10-29T05:05:41+00:00,6,6,12,small,2,False,,human_save,clean_pass,True,False,0,1.7,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1731.0,213.0,26.6,35.6,0.591,5.2,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.5647,False,0
liam-hq/liam,AI,3919,⚡ Optimize SessionsNewPage with React Suspense for parallel data fetching,junkisai,2025-10-29T03:46:41+00:00,135,36,171,medium,9,True,https://github.com/route06/liam-internal/issues/5288,human_save,clean_pass,True,False,0,1.1,approve_only,mixed,True,alignment,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2118.0,277.0,27.7,28.2,0.536,6.0,0.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,0.645,False,0
liam-hq/liam,AI,3916,⚡ Integrate React Suspense into SessionDetailPage with Fallback UI,junkisai,2025-10-29T00:55:29+00:00,356,21,377,medium,14,True,https://github.com/route06/liam-internal/issues/5288,human_save,clean_pass,True,False,1,14.9,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1887.0,248.0,41.3,46.4,0.619,6.1,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.5871,False,0
liam-hq/liam,AI,3914,✨ Add shared Skeleton component and migrate RecentsSection,junkisai,2025-10-29T00:46:47+00:00,230,39,269,medium,8,True,https://github.com/route06/liam-internal/issues/5847,human_save,clean_pass,True,False,0,15.5,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1589.0,201.0,22.3,13.3,0.562,5.6,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.4982,False,0
liam-hq/liam,AI,3913,Fix SessionsNewPage title grammar and unify mode labels,devin-ai-integration,2025-10-29T03:55:27+00:00,4,4,8,small,2,False,,human_save,clean_pass,True,False,0,21.6,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1428.0,207.0,34.5,47.2,0.629,5.4,0.0,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.4896,False,0
liam-hq/liam,AI,3912,Add collapsible display for Agent Deep Modeling Execution comments,devin-ai-integration,2025-10-28T09:18:14+00:00,5,0,5,small,1,False,,human_save,clean_pass,True,False,0,3.1,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2001.0,274.0,24.9,24.1,0.59,5.3,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.2838,False,0
liam-hq/liam,AI,3910,Re-export all neverthrow functions in @liam-hq/neverthrow,devin-ai-integration,2025-10-28T06:33:52+00:00,27,5,32,small,2,True,https://github.com/route06/liam-internal/issues/5944,human_save,clean_pass,True,False,1,1.1,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2025.0,265.0,37.9,46.2,0.623,5.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.3483,False,0
liam-hq/liam,AI,3909,test: fix validatePgTapTest test case naming and implementation alignment,sasamuku,2025-10-28T05:41:06+00:00,3,8,11,small,1,False,,human_save,clean_pass,True,False,0,0.4,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1230.0,177.0,44.2,35.7,0.63,5.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.5117,False,0
liam-hq/liam,AI,3904,♻️(app): Refactor ProjectNewPage components to directory-based structure,junkisai,2025-10-28T04:40:25+00:00,383,5,388,medium,30,False,,human_save,failed,True,False,0,1.6,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,995.0,131.0,32.8,28.1,0.553,6.5,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,0.8116,False,0
liam-hq/liam,AI,3902,feat: add toAsync utility and refactor SQL validation to use Result types,MH4GF,2025-10-28T04:20:35+00:00,74,53,127,medium,7,False,,machine_catch,failed,False,False,0,2.2,no_review,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1106.0,147.0,29.4,30.5,0.647,6.1,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,0.8317,False,0
liam-hq/liam,AI,3900,refactor: extract fromThrowable into separate file,devin-ai-integration,2025-10-28T02:21:03+00:00,17,18,35,small,2,False,,human_save,clean_pass,True,False,0,0.4,rubber_stamp,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1146.0,142.0,47.3,34.0,0.674,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2795,False,0
liam-hq/liam,AI,3898,chore(deps): lock file maintenance,renovate,2025-10-31T05:33:07+00:00,842,936,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.0,124.0,13.7,9.2,0.702,5.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.3207,False,0
liam-hq/liam,AI,3897,💄 style(command palette): handle long content name,tnyo43,2025-10-29T05:06:46+00:00,38,11,49,small,4,False,,human_save,clean_pass,True,False,0,29.2,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,190.0,38.0,48.5,0.459,5.1,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,0.7433,False,0
liam-hq/liam,AI,3896,fix: enable retry for pgTAP validation errors in QA agent,sasamuku,2025-10-28T02:34:18+00:00,2,4,6,small,1,False,,human_save,clean_pass,True,False,0,17.1,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2322.0,326.0,36.2,40.1,0.549,5.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.6703,False,0
liam-hq/liam,AI,3895,✨(agent): Add SQL syntax validation for pgTAP tests,sasamuku,2025-10-28T04:59:43+00:00,116,95,211,medium,7,True,TAP-SPECIFIC,human_save,clean_pass,True,False,0,20.0,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1843.0,244.0,22.2,27.8,0.585,5.9,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,0.4518,False,0
liam-hq/liam,AI,3893,Simplify schema drift check workflow,sasamuku,2025-10-27T05:24:08+00:00,10,17,27,small,1,True,https://github.com/route06/liam-internal/issues/5918,human_save,clean_pass,True,False,0,0.3,comment_approve,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1076.0,153.0,30.6,29.1,0.628,5.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4289,False,0
liam-hq/liam,AI,3892,[2025/10/27] License Report Update,liam-license-ci-trigger,2025-10-29T03:01:17+00:00,94,138,232,medium,1,False,,human_save,clean_pass,True,False,0,50.8,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,8.0,8.0,0.0,1.0,6.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1776,False,0
liam-hq/liam,AI,3891,fix(deps): update dependency @supabase/supabase-js to v2.75.0,renovate,2025-10-29T05:10:09+00:00,32,32,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2514.0,180.0,22.4,23.7,0.422,5.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.7826,False,0
liam-hq/liam,AI,3890,chore(deps): update dependency supabase to v2.50.14,renovate,2025-10-26T04:52:17+00:00,6,6,0,,2,False,,,,False,False,0,0.0,no_review,mixed,True,implementation,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3777.0,225.0,37.3,57.1,0.323,5.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.9309,False,0
liam-hq/liam,AI,3888,fix(deps): update dependency @sentry/node to v10.19.0,renovate,2025-10-27T02:24:33+00:00,167,182,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.5,0.0,3.0,2.0,3.0,0.0,0.0,190.0,35683.0,2467.0,52.5,93.4,0.176,6.1,0.0,8.0,4.0,5.0,0.0,,,,,,,,,,,,,,0.9938,False,0
liam-hq/liam,AI,3887,fix(deps): update dependency @ruby/prism to v1.5.2,renovate,2025-10-27T02:36:32+00:00,6,6,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1294.0,125.0,17.7,16.8,0.57,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2479,False,0
liam-hq/liam,AI,3886,fix(deps): update dependency @modelcontextprotocol/sdk to v1.20.0,renovate,2025-10-25T20:40:04+00:00,6,6,0,,2,False,,,,False,False,0,0.0,no_review,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7775.0,439.0,73.0,136.6,0.232,6.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.9915,False,0
liam-hq/liam,AI,3884,fix(deps): update codemirror,renovate,2025-10-27T02:39:24+00:00,34,34,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5653.0,406.0,20.2,16.4,0.315,5.5,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.8767,False,0
liam-hq/liam,AI,3883,chore(deps): update pnpm/action-setup action to v4.2.0,renovate,2025-10-27T02:51:53+00:00,1,1,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1485.0,163.0,23.1,29.6,0.567,5.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.6163,False,0
liam-hq/liam,AI,3882,chore(deps): update pnpm to v10.18.2,renovate,2025-10-27T02:51:53+00:00,1,1,0,,1,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4491.0,392.0,15.0,9.6,0.404,5.3,0.0,16.0,2.0,0.0,0.0,,,,,,,,,,,,,,0.9997,False,0
liam-hq/liam,AI,3881,chore(deps): update dev-tools,renovate,2025-10-25T14:55:17+00:00,710,710,0,,17,False,,,,False,False,0,0.0,no_review,mixed,True,alignment,,,,,,,,,,,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5876.0,262.0,29.0,37.7,0.234,5.3,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.9683,False,0
liam-hq/liam,AI,3880,chore(deps): update dependency zod to v3.25.76,renovate,2025-10-27T02:20:08+00:00,3,3,0,,2,False,,,,False,False,0,0.0,approve_only,mixed,False,,,,,,,,,,,,False,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,105.0,57997.0,2242.0,117.9,216.3,0.1,5.7,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.9997,False,0
